Customer_ID,Frequency,Recency,Monetary,AOV,PF,ProfitMargin,CLTV,CLTV_Segment
12600.0,12,360,2444.88,203.74,0.03333333333333333,0.1,247.88366666666667,C
12605.0,4,81,1232.95,308.2375,0.04938271604938271,0.1,555.5885802469137,B
12609.0,6,345,2309.01,384.83500000000004,0.017391304347826087,0.1,244.28656521739137,C
12613.0,5,337,3490.69,698.138,0.01483679525222552,0.1,378.07176557863505,B
12615.0,4,217,3449.79,862.4475,0.018433179723502304,0.1,580.2642165898618,A
12621.0,16,302,11086.14,692.88375,0.052980132450331126,0.1,1339.8811589403974,A
12623.0,6,279,3442.7400000000002,573.7900000000001,0.021505376344086023,0.1,450.3943010752689,B
12625.0,2,87,2481.06,1240.53,0.022988505747126436,0.1,1040.9044827586206,A
12629.0,2,37,1558.22,779.11,0.05405405405405406,0.1,1537.1629729729732,A
12631.0,5,237,2841.07,568.214,0.02109704641350211,0.1,437.5487552742617,B
12632.0,2,44,804.88,402.44,0.045454545454545456,0.1,667.6845454545455,A
12633.0,3,143,3514.18,1171.3933333333332,0.02097902097902098,0.1,896.9760139860139,A
12634.0,2,12,490.0,245.0,0.16666666666666666,0.1,1490.4166666666665,A
12635.0,2,64,1241.23,620.615,0.03125,0.1,707.8889843750001,A
12637.0,4,165,2318.41,579.6025,0.024242424242424242,0.1,512.8603939393939,B
12639.0,2,193,826.27,413.135,0.010362694300518135,0.1,156.26349740932645,D
12643.0,6,225,5005.78,834.2966666666666,0.02666666666666667,0.1,812.0487555555555,A
12644.0,3,263,1440.58,480.1933333333333,0.011406844106463879,0.1,199.92840304182513,C
12645.0,4,259,1764.12,441.03,0.015444015444015444,0.1,248.6115057915058,C
12647.0,27,327,14201.53,525.9825925925926,0.08256880733944955,0.1,1585.1860703363918,A
12648.0,3,263,793.95,264.65000000000003,0.011406844106463879,0.1,110.18697718631182,D
12649.0,5,313,1671.1399999999999,334.22799999999995,0.01597444089456869,0.1,194.87734824281148,C
12651.0,3,86,263.75,87.91666666666667,0.03488372093023256,0.1,111.94040697674421,D
12656.0,3,137,2356.66,785.5533333333333,0.021897810218978103,0.1,627.8692700729927,A
12662.0,10,244,3138.2400000000002,313.824,0.040983606557377046,0.1,469.44983606557383,B
12663.0,2,43,239.4,119.7,0.046511627906976744,0.1,203.2116279069768,C
12664.0,2,212,1188.16,594.08,0.009433962264150943,0.1,204.56528301886794,C
12665.0,2,251,250.6,125.3,0.00796812749003984,0.1,36.44183266932271,D
12668.0,6,298,7637.53,1272.9216666666666,0.020134228187919462,0.1,935.4692785234898,A
12670.0,2,280,764.24,382.12,0.007142857142857143,0.1,99.62414285714287,D
12675.0,2,24,958.5,479.25,0.08333333333333333,0.1,1457.71875,A
12676.0,5,74,1511.7,302.34000000000003,0.06756756756756757,0.1,745.6358108108111,A
12677.0,2,111,395.1,197.55,0.018018018018018018,0.1,129.92027027027027,D
12678.0,9,325,16652.72,1850.3022222222223,0.027692307692307693,0.1,1870.228553846154,A
12681.0,24,358,17080.74,711.6975000000001,0.0670391061452514,0.1,1741.4720949720672,A
12682.0,23,373,11745.69,510.6821739130435,0.06166219839142091,0.1,1149.3771715817695,A
12683.0,8,360,4220.21,527.52625,0.022222222222222223,0.1,427.88240277777777,B
12693.0,3,126,847.11,282.37,0.023809523809523808,0.1,245.39297619047616,C
12695.0,3,137,825.02,275.00666666666666,0.021897810218978103,0.1,219.804598540146,C
12696.0,2,74,851.91,425.955,0.02702702702702703,0.1,420.1988513513514,B
12701.0,4,104,1648.7,412.175,0.038461538461538464,0.1,578.6302884615386,A
12703.0,3,51,722.98,240.99333333333334,0.058823529411764705,0.1,517.4268627450981,B
12705.0,5,150,4893.81,978.7620000000001,0.03333333333333333,0.1,1190.8271,A
12708.0,9,353,2601.19,289.0211111111111,0.025495750708215296,0.1,268.9615722379603,C
12709.0,20,363,21356.82,1067.841,0.05509641873278237,0.1,2147.4488429752064,A
12711.0,2,65,1339.05,669.525,0.03076923076923077,0.1,751.928076923077,A
12712.0,10,365,2797.53,279.75300000000004,0.0273972602739726,0.1,279.75300000000004,C
12714.0,7,347,9384.85,1340.6928571428573,0.020172910662824207,0.1,987.1672190201731,A
12720.0,6,137,2478.94,413.1566666666667,0.043795620437956206,0.1,660.4475182481754,A
12721.0,2,86,1356.95,678.475,0.023255813953488372,0.1,575.9148255813955,A
12724.0,3,151,1286.11,428.7033333333333,0.019867549668874173,0.1,310.88089403973515,B
12725.0,4,213,2266.76,566.69,0.018779342723004695,0.1,388.4353990610329,B
12726.0,4,237,1405.5,351.375,0.016877637130801686,0.1,216.45886075949366,C
12727.0,3,212,1698.8300000000002,566.2766666666668,0.014150943396226415,0.1,292.4872405660378,B
12731.0,5,205,6879.8,1375.96,0.024390243902439025,0.1,1224.9400000000003,A
12733.0,3,300,2040.92,680.3066666666667,0.01,0.1,248.31193333333337,C
12734.0,2,17,529.25,264.625,0.11764705882352941,0.1,1136.3308823529412,A
12739.0,2,8,1713.69,856.845,0.25,0.1,7818.710625,A
12741.0,2,3,406.07,203.035,0.6666666666666666,0.1,4940.518333333333,A
12744.0,4,131,4037.77,1009.4425,0.030534351145038167,0.1,1125.0275190839693,A
12745.0,3,195,925.41,308.46999999999997,0.015384615384615385,0.1,173.21776923076922,C
12747.0,16,363,5080.53,317.533125,0.0440771349862259,0.1,510.8521900826446,B
12748.0,144,369,22879.66,158.8865277777778,0.3902439024390244,0.1,2263.164200542006,A
12749.0,4,121,2806.48,701.62,0.03305785123966942,0.1,846.5828099173555,A
12755.0,10,327,5218.709999999999,521.8709999999999,0.03058103975535168,0.1,582.5165596330274,A
12758.0,5,278,7111.650000000001,1422.3300000000002,0.017985611510791366,0.1,933.723830935252,A
12759.0,5,349,3489.3,697.86,0.014326647564469915,0.1,364.9267908309456,B
12761.0,2,7,782.95,391.475,0.2857142857142857,0.1,4082.525,A
12765.0,6,169,1404.58,234.09666666666666,0.03550295857988166,0.1,303.3560355029586,B
12766.0,3,41,3078.65,1026.2166666666667,0.07317073170731707,0.1,2740.749390243903,A
12775.0,2,21,300.08,150.04,0.09523809523809523,0.1,521.5676190476191,B
12778.0,3,206,953.45,317.81666666666666,0.014563106796116505,0.1,168.9365291262136,C
12779.0,7,365,2740.91,391.5585714285714,0.019178082191780823,0.1,274.091,C
12782.0,6,144,2287.32,381.22,0.041666666666666664,0.1,579.7720833333334,A
12785.0,2,195,788.45,394.225,0.010256410256410256,0.1,147.58166666666668,D
12788.0,4,65,444.9,111.225,0.06153846153846154,0.1,249.82846153846154,C
12789.0,2,181,181.5,90.75,0.011049723756906077,0.1,36.600828729281766,D
12791.0,6,250,863.51,143.91833333333332,0.024,0.1,126.07246,D
12793.0,2,30,471.85,235.925,0.06666666666666667,0.1,574.0841666666668,A
12797.0,2,58,552.08,276.04,0.034482758620689655,0.1,347.4296551724138,B
12800.0,3,206,584.25,194.75,0.014563106796116505,0.1,103.52002427184466,D
12802.0,6,121,1988.84,331.4733333333333,0.049586776859504134,0.1,599.9393388429752,A
12804.0,2,34,327.02,163.51,0.058823529411764705,0.1,351.0655882352941,B
12805.0,4,293,1434.95,358.7375,0.013651877133105802,0.1,178.75656996587034,C
12806.0,4,153,2878.96,719.74,0.026143790849673203,0.1,686.8107189542485,A
12808.0,3,94,422.45,140.81666666666666,0.031914893617021274,0.1,164.03643617021277,C
12809.0,2,81,1266.63,633.315,0.024691358024691357,0.1,570.7653703703704,A
12810.0,2,142,534.99,267.495,0.014084507042253521,0.1,137.51503521126762,D
12811.0,2,48,519.05,259.525,0.041666666666666664,0.1,394.69427083333335,B
12813.0,3,191,1687.8,562.6,0.015706806282722512,0.1,322.5376963350785,B
12817.0,2,34,524.94,262.47,0.058823529411764705,0.1,563.5385294117648,B
12820.0,7,337,1747.18,249.59714285714287,0.020771513353115726,0.1,189.2346290801187,C
12823.0,13,284,4742.0,364.7692307692308,0.045774647887323945,0.1,609.4471830985916,A
12825.0,2,120,518.63,259.315,0.016666666666666666,0.1,157.74995833333332,C
12826.0,6,356,1481.03,246.83833333333334,0.016853932584269662,0.1,151.84717696629215,D
12835.0,41,308,6043.31,147.3978048780488,0.1331168831168831,0.1,716.1714772727273,A
12836.0,11,349,3972.76,361.16,0.03151862464183381,0.1,415.48922636103157,B
12838.0,9,219,2715.35,301.7055555555555,0.0410958904109589,0.1,452.5583333333332,B
12839.0,13,365,4480.31,344.6392307692308,0.03561643835616438,0.1,448.03100000000006,B
12840.0,3,237,1315.2,438.40000000000003,0.012658227848101266,0.1,202.55189873417726,C
12841.0,17,149,3518.33,206.96058823529413,0.11409395973154363,0.1,861.8727852348993,A
12842.0,2,333,799.0,399.5,0.006006006006006006,0.1,87.57807807807808,D
12843.0,22,344,4886.15,222.09772727272727,0.06395348837209303,0.1,518.4432412790699,B
12844.0,2,151,322.64,161.32,0.013245033112582781,0.1,77.98913907284768,D
12849.0,4,209,2039.67,509.9175,0.019138755980861243,0.1,356.21031100478467,B
12853.0,5,245,1950.4,390.08000000000004,0.02040816326530612,0.1,290.56979591836733,C
12854.0,4,167,1669.52,417.38,0.023952095808383235,0.1,364.8950898203593,B
12855.0,4,29,612.84,153.21,0.13793103448275862,0.1,771.3331034482759,A
12857.0,4,247,2581.6,645.4,0.016194331983805668,0.1,381.4914979757085,B
12862.0,2,69,1008.3199999999999,504.15999999999997,0.028985507246376812,0.1,533.3866666666667,B
12863.0,5,210,2271.35,454.27,0.023809523809523808,0.1,394.7822619047619,B
12865.0,2,98,1755.24,877.62,0.02040816326530612,0.1,653.7373469387755,A
12866.0,2,28,668.23,334.115,0.07142857142857142,0.1,871.0855357142857,A
12867.0,6,325,3876.47,646.0783333333333,0.018461538461538463,0.1,435.3574,B
12868.0,3,19,640.0,213.33333333333334,0.15789473684210525,0.1,1229.4736842105265,A
12870.0,3,248,1676.95,558.9833333333333,0.012096774193548387,0.1,246.8091733870968,C
12872.0,11,370,3085.52,280.5018181818182,0.02972972972972973,0.1,304.3823783783784,B
12873.0,2,284,1653.3,826.65,0.007042253521126761,0.1,212.4839788732394,C
12874.0,2,169,948.42,474.21,0.011834319526627219,0.1,204.83627218934907,C
12875.0,3,226,1013.76,337.92,0.01327433628318584,0.1,163.72672566371682,C
12876.0,2,195,1863.77,931.885,0.010256410256410256,0.1,348.85951282051286,B
12877.0,8,289,1419.4,177.425,0.02768166089965398,0.1,179.26678200692044,C
12880.0,2,192,640.13,320.065,0.010416666666666666,0.1,121.69138020833334,D
12889.0,4,121,385.46000000000004,96.36500000000001,0.03305785123966942,0.1,116.27512396694218,D
12891.0,8,201,509.5,63.6875,0.03980099502487562,0.1,92.52114427860697,D
12897.0,2,162,297.75,148.875,0.012345679012345678,0.1,67.08564814814814,D
12898.0,2,195,310.96000000000004,155.48000000000002,0.010256410256410256,0.1,58.20533333333334,D
12905.0,2,105,1018.42,509.21,0.01904761904761905,0.1,354.02219047619053,B
12907.0,2,98,508.91,254.455,0.02040816326530612,0.1,189.54301020408164,C
12908.0,3,249,1026.0,342.0,0.012048192771084338,0.1,150.39759036144582,D
12909.0,3,228,924.52,308.17333333333335,0.013157894736842105,0.1,148.00429824561402,D
12910.0,5,241,2721.48,544.296,0.02074688796680498,0.1,412.1743568464731,B
12913.0,9,370,4217.2300000000005,468.58111111111117,0.024324324324324326,0.1,416.0240405405406,B
12915.0,3,216,811.1,270.3666666666667,0.013888888888888888,0.1,137.06087962962962,D
12916.0,3,242,1647.87,549.29,0.012396694214876033,0.1,248.54237603305785,C
12917.0,5,330,3765.2,753.04,0.015151515151515152,0.1,416.45393939393944,B
12920.0,3,153,323.86,107.95333333333333,0.0196078431372549,0.1,77.26071895424838,D
12921.0,39,371,19333.95,495.7423076923077,0.10512129380053908,0.1,1902.1271563342318,A
12923.0,2,184,612.9,306.45,0.010869565217391304,0.1,121.58070652173913,D
12924.0,8,337,1535.7,191.9625,0.02373887240356083,0.1,166.32952522255198,C
12926.0,4,314,1548.46,387.115,0.012738853503184714,0.1,179.99614649681533,C
12928.0,7,171,2242.19,320.3128571428571,0.04093567251461988,0.1,478.5961111111111,B
12931.0,42,357,50291.38,1197.4138095238095,0.11764705882352941,0.1,5141.835770308124,A
12932.0,8,128,1698.56,212.32,0.0625,0.1,484.355,B
12933.0,5,349,1079.5,215.9,0.014326647564469915,0.1,112.89899713467051,D
12935.0,8,231,2083.16,260.395,0.03463203463203463,0.1,329.157316017316,B
12937.0,5,273,1593.34,318.668,0.018315018315018316,0.1,213.02897435897435,C
12939.0,12,317,13683.0,1140.25,0.03785488958990536,0.1,1575.4873817034702,A
12943.0,2,47,496.5,248.25,0.0425531914893617,0.1,385.57978723404256,B
12948.0,2,6,252.48000000000002,126.24000000000001,0.3333333333333333,0.1,1535.92,A
12949.0,14,353,11359.48,811.3914285714285,0.039660056657223795,0.1,1174.5637960339943,A
12951.0,9,311,2149.65,238.85000000000002,0.028938906752411574,0.1,252.29011254019292,C
12956.0,3,39,413.82,137.94,0.07692307692307693,0.1,387.29307692307697,B
12957.0,5,186,4689.43,937.8860000000001,0.026881720430107527,0.1,920.2376075268818,A
12958.0,2,182,539.49,269.745,0.01098901098901099,0.1,108.1944230769231,D
12960.0,4,247,1322.07,330.5175,0.016194331983805668,0.1,195.3666194331984,C
12963.0,5,153,1744.96,348.992,0.032679738562091505,0.1,416.28130718954253,B
12967.0,2,11,2646.02,1323.01,0.18181818181818182,0.1,8779.975454545454,A
12970.0,6,354,1072.73,178.78833333333333,0.01694915254237288,0.1,110.6063418079096,D
12971.0,33,357,4782.88,144.93575757575758,0.09243697478991597,0.1,489.0059383753502,B
12972.0,4,247,1161.2,290.3,0.016194331983805668,0.1,171.5943319838057,C
12975.0,6,296,2100.09,350.01500000000004,0.02027027027027027,0.1,258.96380067567577,C
12976.0,7,286,2417.7799999999997,345.3971428571428,0.024475524475524476,0.1,308.5628321678321,B
12977.0,3,9,478.39,159.46333333333334,0.3333333333333333,0.1,1940.1372222222221,A
12978.0,5,344,2502.82,500.564,0.014534883720930232,0.1,265.56084302325587,C
12980.0,12,351,8870.880000000001,739.2400000000001,0.03418803418803419,0.1,922.4704273504276,A
12982.0,7,211,2354.27,336.32428571428574,0.03317535545023697,0.1,407.2552369668247,B
12986.0,10,259,2729.84,272.98400000000004,0.03861003861003861,0.1,384.7071814671815,B
12987.0,3,268,753.51,251.17,0.011194029850746268,0.1,102.62356343283582,D
12989.0,18,304,6627.64,368.20222222222225,0.05921052631578947,0.1,795.7528289473685,A
12990.0,4,201,546.0,136.5,0.01990049751243781,0.1,99.14925373134328,D
12993.0,4,214,844.87,211.2175,0.018691588785046728,0.1,144.10165887850468,D
12997.0,4,218,884.02,221.005,0.01834862385321101,0.1,148.01252293577983,D
12998.0,3,160,920.08,306.6933333333333,0.01875,0.1,209.89325,C
13001.0,20,331,14353.28,717.664,0.06042296072507553,0.1,1582.7635045317222,A
13002.0,2,18,293.18,146.59,0.1111111111111111,0.1,594.5038888888888,A
13004.0,18,338,5994.94,333.0522222222222,0.05325443786982249,0.1,647.3825739644972,A
13005.0,2,25,485.98,242.99,0.08,0.1,709.5308,A
13008.0,2,325,382.66,191.33,0.006153846153846154,0.1,42.975661538461544,D
13010.0,2,274,330.12,165.06,0.0072992700729927005,0.1,43.97583941605839,D
13012.0,3,162,1310.99,436.99666666666667,0.018518518518518517,0.1,295.3773765432099,B
13013.0,18,354,7814.83,434.15722222222223,0.05084745762711865,0.1,805.7663700564973,A
13015.0,6,164,3240.14,540.0233333333333,0.036585365853658534,0.1,721.1287195121951,A
13018.0,7,235,2485.46,355.0657142857143,0.029787234042553193,0.1,386.0395319148937,B
13019.0,6,353,1229.95,204.99166666666667,0.0169971671388102,0.1,127.17613314447593,D
13020.0,2,97,618.96,309.48,0.020618556701030927,0.1,232.90762886597938,C
13021.0,8,360,2270.86,283.8575,0.022222222222222223,0.1,230.23997222222226,C
13024.0,2,111,555.87,277.935,0.018018018018018018,0.1,182.78608108108108,C
13026.0,4,237,757.72,189.43,0.016877637130801686,0.1,116.69527426160337,D
13027.0,13,303,10423.2,801.7846153846154,0.0429042904290429,0.1,1255.6000000000001,A
13029.0,2,148,679.8,339.9,0.013513513513513514,0.1,167.65337837837842,C
13031.0,5,147,3419.27,683.854,0.034013605442176874,0.1,849.0024149659865,A
13032.0,7,67,1833.37,261.90999999999997,0.1044776119402985,0.1,998.7761940298506,A
13034.0,2,31,279.91,139.955,0.06451612903225806,0.1,329.5714516129033,B
13037.0,9,336,3033.88,337.09777777777776,0.026785714285714284,0.1,329.5732738095238,B
13039.0,4,138,1010.73,252.6825,0.028985507246376812,0.1,267.33076086956527,C
13041.0,4,139,799.13,199.7825,0.02877697841726619,0.1,209.84348920863314,C
13042.0,3,133,1556.54,518.8466666666667,0.022556390977443608,0.1,427.17075187969925,B
13044.0,10,208,4293.43,429.343,0.04807692307692308,0.1,753.4143990384617,A
13045.0,2,84,503.64,251.82,0.023809523809523808,0.1,218.84357142857144,C
13047.0,17,349,5557.62,326.9188235294118,0.04871060171919771,0.1,581.2410601719198,A
13048.0,5,245,2248.3,449.66,0.02040816326530612,0.1,334.9508163265306,B
13049.0,2,11,751.5600000000001,375.78000000000003,0.18181818181818182,0.1,2493.8127272727274,A
13050.0,19,357,6507.67,342.50894736842105,0.05322128851540616,0.1,665.3500140056022,A
13051.0,2,40,155.8,77.9,0.05,0.1,142.16750000000002,D
13052.0,6,234,2820.38,470.06333333333333,0.02564102564102564,0.1,439.9310683760684,B
13057.0,3,101,722.09,240.6966666666667,0.0297029702970297,0.1,260.95331683168314,C
13059.0,9,205,2119.77,235.53,0.04390243902439024,0.1,377.42246341463414,B
13064.0,2,41,561.25,280.625,0.04878048780487805,0.1,499.6493902439024,B
13065.0,5,174,1055.05,211.01,0.028735632183908046,0.1,221.31795977011495,C
13067.0,2,36,393.05,196.525,0.05555555555555555,0.1,398.5090277777778,B
13069.0,16,173,5247.01,327.938125,0.09248554913294797,0.1,1107.0281213872831,A
13070.0,3,272,522.9,174.29999999999998,0.011029411764705883,0.1,70.16856617647059,D
13073.0,2,26,418.08,209.04,0.07692307692307693,0.1,586.9200000000001,A
13074.0,4,212,1378.74,344.685,0.018867924528301886,0.1,237.37740566037738,C
13077.0,8,362,2335.4,291.925,0.022099447513812154,0.1,235.4754143646409,C
13078.0,32,372,16904.510000000002,528.2659375000001,0.08602150537634409,0.1,1658.6414381720435,A
13080.0,3,208,222.65,74.21666666666667,0.014423076923076924,0.1,39.07079326923077,D
13081.0,19,360,30867.77,1624.6194736842106,0.05277777777777778,0.1,3129.648902777778,A
13082.0,12,292,3722.12,310.1766666666667,0.0410958904109589,0.1,465.265,B
13085.0,6,59,2017.2,336.2,0.1016949152542373,0.1,1247.9288135593222,A
13089.0,109,368,57912.03,531.3030275229357,0.296195652173913,0.1,5743.992105978261,A
13090.0,13,129,5192.27,399.40538461538466,0.10077519379844961,0.1,1469.1306589147289,A
13092.0,7,253,1662.45,237.49285714285716,0.02766798418972332,0.1,239.8396245059289,C
13093.0,48,362,47111.18,981.4829166666667,0.13259668508287292,0.1,4750.160414364641,A
13094.0,2,20,505.8,252.9,0.1,0.1,923.085,A
13097.0,18,349,7378.8,409.93333333333334,0.05157593123209169,0.1,771.7083094555875,A
13101.0,3,182,594.21,198.07000000000002,0.016483516483516484,0.1,119.16848901098902,D
13102.0,14,217,5272.83,376.6307142857143,0.06451612903225806,0.1,886.9045852534563,A
