Customer_ID,Frequency,Recency,Monetary,AOV,PF,ProfitMargin,CLTV,CLTV_Segment,Churn_Prob,Revenue_Risk,Retention_Offer_Flag,VIP_Service_Flag,Time_Based_Trigger,Potential_DropOff
13090.0,13,129,5192.27,399.4053846153847,0.1007751937984496,0.1,1469.1306589147289,A,0.99,1454.4393523255817,0,0,1,0
13093.0,48,362,47111.18,981.4829166666668,0.1325966850828729,0.1,4750.160414364641,A,1.0,4750.160414364641,1,1,1,0
13137.0,8,115,4062.29,507.78625,0.0695652173913043,0.1,1289.3355217391304,A,1.0,1289.3355217391304,0,0,1,0
13225.0,9,301,9796.23,1088.47,0.0299003322259136,0.1,1187.9149335548177,A,1.0,1187.9149335548177,0,0,1,0
13316.0,6,247,7213.84,1202.3066666666666,0.0242914979757085,0.1,1066.0127935222672,A,1.0,1066.0127935222672,0,0,1,0
13319.0,34,367,11236.95,330.4985294117647,0.0926430517711171,0.1,1117.5713215258854,A,1.0,1117.5713215258854,0,0,1,0
13340.0,5,237,11364.08,2272.816,0.0210970464135021,0.1,1750.1642194092824,A,1.0,1750.1642194092824,0,0,1,0
13408.0,46,364,23616.422,513.4004782608696,0.1263736263736263,0.1,2368.1302280219784,A,1.0,2368.1302280219784,0,0,1,0
13564.0,35,369,15500.53,442.87228571428574,0.0948509485094851,0.1,1533.2502574525747,A,1.0,1533.2502574525747,0,0,1,0
13680.0,8,263,7713.25,964.15625,0.0304182509505703,0.1,1070.4700570342206,A,1.0,1070.4700570342206,0,0,1,0
13694.0,94,361,131443.19,1398.3318085106382,0.260387811634349,0.1,13289.962423822715,A,1.0,13289.962423822715,1,1,1,0
13715.0,13,265,7403.95,569.5346153846153,0.0490566037735849,0.1,1019.7893396226416,A,1.0,1019.7893396226416,0,0,1,0
13734.0,4,94,6701.640000000001,1675.4100000000003,0.0425531914893617,0.1,2602.2325531914903,A,0.95,2472.120925531916,0,0,1,0
13767.0,39,369,18320.17,469.7479487179488,0.1056910569105691,0.1,1812.157737127372,A,1.0,1812.157737127372,0,0,1,0
13777.0,37,371,30501.26,824.3583783783785,0.0997304582210242,0.1,3000.7978167115907,A,1.0,3000.7978167115907,1,1,1,0
13798.0,54,359,38683.02,716.3522222222222,0.1504178272980501,0.1,3932.953286908078,A,1.0,3932.953286908078,1,1,1,0
13802.0,16,287,21659.69,1353.730625,0.0557491289198606,0.1,2754.6295644599304,A,1.0,2754.6295644599304,0,0,1,0
13881.0,23,270,28019.58,1218.2426086956525,0.0851851851851851,0.1,3787.832111111112,A,0.99,3749.953790000001,1,1,1,0
13902.0,5,92,34095.26,6819.052000000001,0.0543478260869565,0.1,13526.923804347827,A,0.94,12715.308376086958,1,1,1,0
13952.0,12,343,9572.45,797.7041666666668,0.0349854227405247,0.1,1018.6426384839652,A,1.0,1018.6426384839652,0,0,1,0
14025.0,8,119,4057.9,507.2375,0.0672268907563025,0.1,1244.65,A,1.0,1244.65,0,0,1,0
14031.0,27,371,23712.31,878.2337037037038,0.0727762803234501,0.1,2332.882250673855,A,1.0,2332.882250673855,0,0,1,0
14045.0,13,327,9653.28,742.56,0.0397553516819571,0.1,1077.5067889908255,A,1.0,1077.5067889908255,0,0,1,0
14049.0,9,229,7557.309999999999,839.701111111111,0.0393013100436681,0.1,1204.549410480349,A,1.0,1204.549410480349,0,0,1,0
14062.0,12,354,15139.35,1261.6125,0.0338983050847457,0.1,1560.9781779661018,A,1.0,1560.9781779661018,0,0,1,0
14063.0,9,293,22710.2,2523.355555555556,0.030716723549488,0.1,2829.086348122867,A,1.0,2829.086348122867,0,0,1,0
14134.0,15,347,11123.35,741.5566666666667,0.0432276657060518,0.1,1170.0353746397698,A,1.0,1170.0353746397698,0,0,1,0
14156.0,102,366,196566.74,1927.124901960784,0.2786885245901639,0.1,19602.96724043716,A,1.0,19602.96724043716,1,1,1,0
14243.0,8,110,4842.28,605.285,0.0727272727272727,0.1,1606.7565454545456,A,0.98,1574.6214145454546,0,0,1,0
14258.0,16,340,19381.36,1211.335,0.0470588235294117,0.1,2080.646,A,1.0,2080.646,0,0,1,0
14277.0,6,314,13009.61,2168.268333333333,0.019108280254777,0.1,1512.2635828025475,A,1.0,1512.2635828025475,0,0,1,0
14298.0,38,352,39667.19,1043.8734210526316,0.1079545454545454,0.1,4113.217144886364,A,1.0,4113.217144886364,1,1,1,0
14299.0,19,371,10533.87,554.4142105263159,0.0512129380053908,0.1,1036.3510916442049,A,1.0,1036.3510916442049,0,0,1,0
14426.0,7,242,7246.27,1035.1814285714286,0.0289256198347107,0.1,1092.929152892562,A,0.99,1081.9998613636362,0,0,1,0
14439.0,4,244,6781.8,1695.45,0.0163934426229508,0.1,1014.490573770492,A,1.0,1014.490573770492,0,0,1,0
14527.0,69,372,19283.48,279.47072463768114,0.1854838709677419,0.1,1892.0618817204304,A,0.99,1873.141262903226,0,0,1,0
14543.0,23,357,11276.44,490.28,0.0644257703081232,0.1,1152.9133333333334,A,1.0,1152.9133333333334,0,0,1,0
14606.0,102,369,18704.41,183.37656862745092,0.2764227642276423,0.1,1850.165216802168,A,0.99,1831.6635646341465,0,0,1,0
14607.0,8,257,7568.13,946.01625,0.0311284046692607,0.1,1074.8511478599223,A,1.0,1074.8511478599223,0,0,1,0
14646.0,78,362,248396.5,3184.5705128205127,0.2154696132596685,0.1,25045.50345303868,A,1.0,25045.50345303868,1,1,1,0
14667.0,31,372,12685.94,409.223870967742,0.0833333333333333,0.1,1244.7226075268818,A,1.0,1244.7226075268818,0,0,1,0
14680.0,43,363,28658.66,666.4804651162791,0.1184573002754821,0.1,2881.655895316805,A,1.0,2881.655895316805,0,0,1,0
14685.0,8,150,4619.79,577.47375,0.0533333333333333,0.1,1124.1489,A,1.0,1124.1489,0,0,1,0
14855.0,5,136,5874.65,1174.9299999999998,0.0367647058823529,0.1,1576.6523897058823,A,1.0,1576.6523897058823,0,0,1,0
14866.0,8,104,6460.32,807.54,0.0769230769230769,0.1,2267.3238461538463,A,0.99,2244.650607692308,0,0,1,0
14895.0,18,345,13980.83,776.7127777777778,0.0521739130434782,0.1,1479.1312898550725,A,1.0,1479.1312898550725,0,0,1,0
14911.0,205,373,152147.57,742.183268292683,0.5495978552278821,0.1,14888.43513404826,A,0.98,14590.666431367295,1,1,1,0
14913.0,4,97,2845.7,711.425,0.0412371134020618,0.1,1070.8046391752575,A,0.97,1038.6804999999997,0,0,1,0
14952.0,21,339,9529.86,453.8028571428572,0.0619469026548672,0.1,1026.076371681416,A,1.0,1026.076371681416,0,0,1,0
15039.0,47,360,20116.99,428.0210638297873,0.1305555555555555,0.1,2039.6392638888888,A,1.0,2039.6392638888888,0,0,1,0
15061.0,86,371,83284.38,968.423023255814,0.2318059299191374,0.1,8193.74628032345,A,1.0,8193.74628032345,1,1,1,0
15125.0,9,138,5496.39,610.71,0.0652173913043478,0.1,1453.7553260869563,A,1.0,1453.7553260869563,0,0,1,0
15251.0,10,265,9839.55,983.955,0.0377358490566037,0.1,1355.2587735849056,A,1.0,1355.2587735849056,0,0,1,0
15311.0,121,373,56003.26,462.8368595041322,0.324396782841823,0.1,5480.211769436998,A,1.0,5480.211769436998,1,1,1,0
15332.0,6,147,4892.68,815.4466666666667,0.0408163265306122,0.1,1214.8491156462585,A,1.0,1214.8491156462585,0,0,1,0
15498.0,19,356,12723.18,669.641052631579,0.0533707865168539,0.1,1304.4833426966295,A,1.0,1304.4833426966295,0,0,1,0
15513.0,18,329,12992.33,721.7961111111111,0.0547112462006079,0.1,1441.398313069909,A,1.0,1441.398313069909,0,0,1,0
15523.0,15,349,16947.98,1129.8653333333334,0.0429799426934097,0.1,1772.4964756446989,A,1.0,1772.4964756446989,0,0,1,0
15615.0,24,346,10974.23,457.2595833333333,0.0693641618497109,0.1,1157.6861127167629,A,1.0,1157.6861127167629,0,0,1,0
15640.0,15,352,11441.92,762.7946666666667,0.0426136363636363,0.1,1186.4490909090907,A,1.0,1186.4490909090907,0,0,1,0
15768.0,31,260,14979.26,483.20193548387095,0.1192307692307692,0.1,2102.8576538461543,A,1.0,2102.8576538461543,0,0,1,0
15769.0,21,357,32451.6,1545.3142857142857,0.0588235294117647,0.1,3317.880672268908,A,1.0,3317.880672268908,1,1,1,0
15786.0,2,118,3582.62,1791.31,0.0169491525423728,0.1,1108.1833050847458,A,0.95,1052.7741398305084,0,0,1,1
15808.0,18,368,14674.96,815.2755555555556,0.0489130434782608,0.1,1455.5327173913047,A,1.0,1455.5327173913047,0,0,1,0
15838.0,16,357,40519.92,2532.495,0.0448179271708683,0.1,4142.792941176471,A,1.0,4142.792941176471,1,1,1,0
15856.0,26,370,17832.77,685.8757692307693,0.0702702702702702,0.1,1759.1786621621625,A,1.0,1759.1786621621625,0,0,1,0
16013.0,39,360,20315.84,520.9189743589743,0.1083333333333333,0.1,2059.800444444445,A,1.0,2059.800444444445,0,0,1,0
16019.0,18,343,13679.61,759.9783333333334,0.0524781341107871,0.1,1455.70193877551,A,1.0,1455.70193877551,0,0,1,0
16029.0,47,359,41184.3,876.2617021276596,0.1309192200557103,0.1,4187.261699164345,A,1.0,4187.261699164345,1,1,1,0
16067.0,3,112,3395.29,1131.763333333333,0.0267857142857142,0.1,1106.5007589285713,A,0.97,1073.305736160714,0,0,1,0
16072.0,3,121,3744.57,1248.19,0.024793388429752,0.1,1129.5603719008266,A,0.99,1118.2647681818182,0,0,1,0
16133.0,23,241,8403.22,365.3573913043478,0.0954356846473029,0.1,1272.6868464730287,A,1.0,1272.6868464730287,0,0,1,0
16191.0,11,352,10507.5,955.2272727272727,0.03125,0.1,1089.5561079545455,A,1.0,1089.5561079545455,0,0,1,0
16210.0,19,368,17403.21,915.9584210526316,0.0516304347826086,0.1,1726.133600543478,A,1.0,1726.133600543478,0,0,1,0
16422.0,59,327,28967.07,490.9672881355932,0.1804281345565749,0.1,3233.327385321101,A,1.0,3233.327385321101,1,1,1,0
16525.0,23,370,11555.19,502.39956521739134,0.0621621621621621,0.1,1139.9038783783787,A,1.0,1139.9038783783787,0,0,1,0
16549.0,24,224,9027.55,376.1479166666666,0.1071428571428571,0.1,1471.00703125,A,1.0,1471.00703125,0,0,1,0
16553.0,21,269,10924.19,520.1995238095238,0.0780669144981412,0.1,1482.2785687732344,A,1.0,1482.2785687732344,0,0,1,0
16652.0,9,228,10776.42,1197.38,0.0394736842105263,0.1,1725.1725,A,1.0,1725.1725,0,0,1,0
16684.0,27,352,80489.21,2981.081851851852,0.0767045454545454,0.1,8346.18228693182,A,1.0,8346.18228693182,1,1,1,0
16705.0,22,330,29480.061,1340.0027727272727,0.0666666666666666,0.1,3260.6734136363634,A,1.0,3260.6734136363634,1,1,1,0
16746.0,24,351,11368.74,473.6975,0.0683760683760683,0.1,1182.2194017094016,A,1.0,1182.2194017094016,0,0,1,0
16749.0,2,132,4387.08,2193.54,0.0151515151515151,0.1,1213.094090909091,A,0.97,1176.7012681818185,0,0,1,1
16754.0,29,269,65500.07,2258.623103448276,0.1078066914498141,0.1,8887.55596654275,A,1.0,8887.55596654275,1,1,1,0
16779.0,32,369,22638.52,707.45375,0.086720867208672,0.1,2239.311598915989,A,1.0,2239.311598915989,0,0,1,0
16843.0,19,306,9374.86,493.4136842105264,0.0620915032679738,0.1,1118.2431045751634,A,1.0,1118.2431045751634,0,0,1,0
16873.0,6,239,7493.77,1248.9616666666668,0.0251046025104602,0.1,1144.4460460251048,A,1.0,1144.4460460251048,0,0,1,0
17044.0,11,357,11013.82,1001.2563636363636,0.0308123249299719,0.1,1126.0628291316527,A,1.0,1126.0628291316527,0,0,1,0
17133.0,5,154,9730.09,1946.018,0.0324675324675324,0.1,2306.1576948051948,A,1.0,2306.1576948051948,0,0,1,0
17139.0,13,308,8915.99,685.8453846153845,0.0422077922077922,0.1,1056.602711038961,A,1.0,1056.602711038961,0,0,1,0
17230.0,10,167,6286.54,628.654,0.059880239520958,0.1,1374.004251497006,A,1.0,1374.004251497006,0,0,1,0
17243.0,44,368,12213.01,277.5684090909091,0.1195652173913043,0.1,1211.3447418478263,A,0.99,1199.231294429348,0,0,1,0
17340.0,8,297,10051.53,1256.44125,0.0269360269360269,0.1,1235.2890404040404,A,1.0,1235.2890404040404,0,0,1,0
17377.0,60,371,14218.49,236.9748333333333,0.1617250673854447,0.1,1398.8541374663073,A,0.99,1384.8655960916442,0,0,1,0
17381.0,12,179,19726.76,1643.8966666666663,0.0670391061452514,0.1,4022.495754189944,A,0.99,3982.270796648044,1,1,1,0
17389.0,27,361,25391.0,940.4074074074074,0.074792243767313,0.1,2567.2340720221605,A,1.0,2567.2340720221605,0,0,1,0
17404.0,8,292,15874.3,1984.2875,0.0273972602739726,0.1,1984.2875,A,1.0,1984.2875,0,0,1,0
17416.0,15,331,10405.03,693.6686666666667,0.0453172205438066,0.1,1147.3824622356497,A,1.0,1147.3824622356497,0,0,1,0
17428.0,18,369,14562.91,809.0505555555555,0.048780487804878,0.1,1440.5046476964772,A,1.0,1440.5046476964772,0,0,1,0
17448.0,46,147,14556.97,316.45586956521737,0.3129251700680272,0.1,3614.48574829932,A,1.0,3614.48574829932,1,1,1,0
17511.0,31,369,84541.17,2727.1345161290324,0.084010840108401,0.1,8362.473455284553,A,1.0,8362.473455284553,1,1,1,0
17589.0,14,257,11645.7,831.8357142857143,0.0544747081712062,0.1,1653.961284046693,A,1.0,1653.961284046693,0,0,1,0
17675.0,40,361,17885.32,447.133,0.1108033240997229,0.1,1808.3495290858727,A,1.0,1808.3495290858727,0,0,1,0
17677.0,28,357,20329.68,726.0600000000001,0.0784313725490196,0.1,2078.524705882353,A,1.0,2078.524705882353,0,0,1,0
17706.0,17,322,10245.49,602.6758823529411,0.0527950310559006,0.1,1161.367655279503,A,1.0,1161.367655279503,0,0,1,0
17716.0,13,340,10300.98,792.3830769230769,0.038235294117647,0.1,1105.8405,A,1.0,1105.8405,0,0,1,0
17735.0,8,129,4134.91,516.86375,0.0620155038759689,0.1,1169.9551550387596,A,1.0,1169.9551550387596,0,0,1,0
17841.0,91,372,29892.5,328.489010989011,0.2446236559139785,0.1,2933.000672043011,A,1.0,2933.000672043011,0,0,1,0
17850.0,155,362,51208.87,330.3798064516129,0.4281767955801105,0.1,5163.32529005525,A,1.0,5163.32529005525,1,1,1,0
17865.0,26,362,15848.07,609.5411538461539,0.0718232044198895,0.1,1597.9407596685085,A,1.0,1597.9407596685085,0,0,1,0
17920.0,39,365,20312.36,520.8297435897437,0.1068493150684931,0.1,2031.2360000000008,A,1.0,2031.2360000000008,0,0,1,0
17940.0,6,291,26286.75,4381.125,0.0206185567010309,0.1,3297.13530927835,A,1.0,3297.13530927835,1,1,1,0
17949.0,74,366,60117.6,812.4,0.2021857923497267,0.1,5995.334426229509,A,0.99,5935.3810819672135,1,1,1,0
18008.0,14,287,17670.94,1262.2099999999998,0.048780487804878,0.1,2247.3495121951214,A,1.0,2247.3495121951214,0,0,1,0
18087.0,15,359,10705.8,713.7199999999999,0.0417827298050139,0.1,1088.4727019498607,A,1.0,1088.4727019498607,0,0,1,0
18102.0,89,373,349164.35,3923.1949438202246,0.2386058981233244,0.1,34167.55703753352,A,1.0,34167.55703753352,1,1,1,0
18172.0,32,341,9918.16,309.9425,0.093841642228739,0.1,1061.6212316715544,A,1.0,1061.6212316715544,0,0,1,0
18251.0,8,272,21964.14,2745.5175,0.0294117647058823,0.1,2947.393786764706,A,1.0,2947.393786764706,0,0,1,0
